185	功盖三分国，名成八阵图	gōng gài sān fēn guó ， míng chéng bā zhèn tú	杜甫《八阵图》	咏史怀古
186	江流石不转，遗恨失吞吴	jiāng liú shí bù zhuǎn ， yí hèn shī tūn wú	杜甫《八阵图》	咏史怀古
187	今人不见古时月，今月曾经照古人	jīn rén bù jiàn gǔ shí yuè ， jīn yuè céng jīng zhào gǔ rén	李白《把酒问月》	咏史怀古
188	春蚕到死丝方尽，蜡炬成灰泪始干	chūn cán dào sǐ sī fāng jìn ， là jù chéng huī lèi shǐ gān	李商隐《无题》	情爱相思
189	相见时难别亦难，东风无力百花残	xiāng jiàn shí nán bié yì nán ， dōng fēng wú lì bǎi huā cán	李商隐《无题》	情爱相思
190	蓬山此去无多路，青鸟殷勤为探看	péng shān cǐ qù wú duō lù ， qīng niǎo yīn qín wèi tàn kān	李商隐《无题》	情爱相思
191	晓镜但愁云鬓改，夜吟应觉月光寒	xiǎo jìng dàn chóu yún bìn gǎi ， yè yín yīng jué yuè guāng hán	李商隐《无题》	情爱相思
192	身无彩凤双飞翼，心有灵犀一点通	shēn wú cǎi fèng shuāng fēi yì ， xīn yǒu líng xī yī diǎn tōng	李商隐《无题》	情爱相思
193	昨夜星辰昨夜风，画楼西畔桂堂东	zuó yè xīng chén zuó yè fēng ， huà lóu xī pàn guì táng dōng	李商隐《无题》	情爱相思
194	此情可待成追忆，只是当时已惘然	cǐ qíng kě dài chéng zhuī yì ， zhǐ shì dāng shí yǐ wǎng rán	李商隐《锦瑟》	情爱相思
195	锦瑟无端五十弦，一弦一柱思华年	jǐn sè wú duān wǔ shí xián ， yī xián yī zhù sī huá nián	李商隐《锦瑟》	情爱相思
196	庄生晓梦迷蝴蝶，望帝春心托杜鹃	zhuāng shēng xiǎo mèng mí hú dié ， wàng dì chūn xīn tuō dù juān	李商隐《锦瑟》	情爱相思
197	春心莫共花争发，一寸相思一寸灰	chūn xīn mò gòng huā zhēng fā ， yī cùn xiāng sī yī cùn huī	李商隐《无题》	情爱相思
198	直道相思了无益，未妨惆怅是清狂	zhí dào xiāng sī liǎo wú yì ， wèi fáng chóu chàng shì qīng kuáng	李商隐《无题》	情爱相思
199	何当共剪西窗烛，却话巴山夜雨时	hé dāng gòng jiǎn xī chuāng zhú ， què huà bā shān yè yǔ shí	李商隐《夜雨寄北》	情爱相思
200	君问归期未有期，巴山夜雨涨秋池	jūn wèn guī qī wèi yǒu qī ， bā shān yè yǔ zhǎng qiū chí	李商隐《夜雨寄北》	情爱相思
201	曾经沧海难为水，除却巫山不是云	céng jīng cāng hǎi nán wéi shuǐ ， chú què wū shān bù shì yún	元稹《离思》	情爱相思
202	取次花丛懒回顾，半缘修道半缘君	qǔ cì huā cóng lǎn huí gù ， bàn yuán xiū dào bàn yuán jūn	元稹《离思》	情爱相思
203	红豆生南国，春来发几枝	hóng dòu shēng nán guó ， chūn lái fā jǐ zhī	王维《相思》	情爱相思
204	愿君多采撷，此物最相思	yuàn jūn duō cǎi xié ， cǐ wù zuì xiāng sī	王维《相思》	情爱相思
205	去年今日此门中，人面桃花相映红	qù nián jīn rì cǐ mén zhōng ， rén miàn táo huā xiāng yìng hóng	崔护《题都城南庄》	情爱相思
206	人面不知何处去，桃花依旧笑春风	rén miàn bù zhī hé chù qù ， táo huā yī jiù xiào chūn fēng	崔护《题都城南庄》	情爱相思
207	在天愿作比翼鸟，在地愿为连理枝	zài tiān yuàn zuò bǐ yì niǎo ， zài dì yuàn wéi lián lǐ zhī	白居易《长恨歌》	情爱相思
208	天长地久有时尽，此恨绵绵无绝期	tiān cháng dì jiǔ yǒu shí jìn ， cǐ hèn mián mián wú jué qī	白居易《长恨歌》	情爱相思
209	回眸一笑百媚生，六宫粉黛无颜色	huí móu yī xiào bǎi mèi shēng ， liù gōng fěn dài wú yán sè	白居易《长恨歌》	情爱相思
210	玉容寂寞泪阑干，梨花一枝春带雨	yù róng jì mò lèi lán gān ， lí huā yī zhī chūn dài yǔ	白居易《长恨歌》	情爱相思
211	千呼万唤始出来，犹抱琵琶半遮面	qiān hū wàn huàn shǐ chū lái ， yóu bào pí pá bàn zhē miàn	白居易《琵琶行》	情爱相思
212	妆罢低声问夫婿，画眉深浅入时无	zhuāng bà dī shēng wèn fū xù ， huà méi shēn qiǎn rù shí wú	朱庆馀《近试上张水部》	情爱相思
213	洞房昨夜停红烛，待晓堂前拜舅姑	dòng fáng zuó yè tíng hóng zhú ， dài xiǎo táng qián bài jiù gū	朱庆馀《近试上张水部》	情爱相思
214	君家何处住，妾住在横塘	jūn jiā hé chù zhù ， qiè zhù zài héng táng	崔颢《长干行》	情爱相思
215	停船暂借问，或恐是同乡	tíng chuán zàn jiè wèn ， huò kǒng shì tóng xiāng	崔颢《长干行》	情爱相思
216	郎骑竹马来，绕床弄青梅	láng qí zhú mǎ lái ， rào chuáng nòng qīng méi	李白《长干行》	情爱相思
217	同居长干里，两小无嫌猜	tóng jū cháng gān lǐ ， liǎng xiǎo wú xián cāi	李白《长干行》	情爱相思
218	妾发初覆额，折花门前剧	qiè fà chū fù é ， zhé huā mén qián jù	李白《长干行》	情爱相思
219	十五始展眉，愿同尘与灰	shí wǔ shǐ zhǎn méi ， yuàn tóng chén yǔ huī	李白《长干行》	情爱相思
220	得成比目何辞死，愿作鸳鸯不羡仙	dé chéng bǐ mù hé cí sǐ ， yuàn zuò yuān yāng bù xiàn xiān	卢照邻《长安古意》	情爱相思
221	寂寂花时闭院门，美人相并立琼轩	jì jì huā shí bì yuàn mén ， měi rén xiāng bìng lì qióng xuān	朱庆馀《宫词》	情爱相思
222	含情欲说宫中事，鹦鹉前头不敢言	hán qíng yù shuō gōng zhōng shì ， yīng wǔ qián tou bù gǎn yán	朱庆馀《宫词》	情爱相思
223	多情只有春庭月，犹为离人照落花	duō qíng zhǐ yǒu chūn tíng yuè ， yóu wèi lí rén zhào luò huā	张泌《寄人》	情爱相思
224	别梦依依到谢家，小廊回合曲阑斜	bié mèng yī yī dào xiè jiā ， xiǎo láng huí hé qū lán xié	张泌《寄人》	情爱相思
225	欲穷千里目，更上一层楼	yù qióng qiān lǐ mù ， gèng shàng yī céng lóu	王之涣《登鹳雀楼》	人生哲理
226	白日依山尽，黄河入海流	bái rì yī shān jìn ， huáng hé rù hǎi liú	王之涣《登鹳雀楼》	人生哲理
227	长风破浪会有时，直挂云帆济沧海	cháng fēng pò làng huì yǒu shí ， zhí guà yún fān jì cāng hǎi	李白《行路难》	人生哲理
228	金樽清酒斗十千，玉盘珍羞直万钱	jīn zūn qīng jiǔ dǒu shí qiān ， yù pán zhēn xiū zhí wàn qián	李白《行路难》	人生哲理
229	停杯投箸不能食，拔剑四顾心茫然	tíng bēi tóu zhù bù néng shí ， bá jiàn sì gù xīn máng rán	李白《行路难》	人生哲理
230	欲渡黄河冰塞川，将登太行雪满山	yù dù huáng hé bīng sè chuān ， jiāng dēng tài háng xuě mǎn shān	李白《行路难》	人生哲理
231	天生我材必有用，千金散尽还复来	tiān shēng wǒ cái bì yǒu yòng ， qiān jīn sàn jìn hái fù lái	李白《将进酒》	人生哲理
232	君不见黄河之水天上来，奔流到海不复回	jūn bù jiàn huáng hé zhī shuǐ tiān shàng lái ， bēn liú dào hǎi bù fù huí	李白《将进酒》	人生哲理
233	君不见高堂明镜悲白发，朝如青丝暮成雪	jūn bù jiàn gāo táng míng jìng bēi bái fà ， zhāo rú qīng sī mù chéng xuě	李白《将进酒》	人生哲理
234	人生得意须尽欢，莫使金樽空对月	rén shēng dé yì xū jìn huān ， mò shǐ jīn zūn kōng duì yuè	李白《将进酒》	人生哲理
235	仰天大笑出门去，我辈岂是蓬蒿人	yǎng tiān dà xiào chū mén qù ， wǒ bèi qǐ shì péng hāo rén	李白《南陵别儿童入京》	人生哲理
236	安能摧眉折腰事权贵，使我不得开心颜	ān néng cuī méi zhé yāo shì quán guì ， shǐ wǒ bù dé kāi xīn yán	李白《梦游天姥吟留别》	人生哲理
237	射人先射马，擒贼先擒王	shè rén xiān shè mǎ ， qín zéi xiān qín wáng	杜甫《前出塞》	人生哲理
238	挽弓当挽强，用箭当用长	wǎn gōng dāng wǎn qiáng ， yòng jiàn dāng yòng cháng	杜甫《前出塞》	人生哲理
239	安得广厦千万间，大庇天下寒士俱欢颜	ān dé guǎng shà qiān wàn jiān ， dà bì tiān xià hán shì jù huān yán	杜甫《茅屋为秋风所破歌》	人生哲理
240	八月秋高风怒号，卷我屋上三重茅	bā yuè qiū gāo fēng nù háo ， juǎn wǒ wū shàng sān chóng máo	杜甫《茅屋为秋风所破歌》	人生哲理
241	沉舟侧畔千帆过，病树前头万木春	chén zhōu cè pàn qiān fān guò ， bìng shù qián tou wàn mù chūn	刘禹锡《酬乐天扬州初逢席上见赠》	人生哲理
242	今日听君歌一曲，暂凭杯酒长精神	jīn rì tīng jūn gē yī qǔ ， zàn píng bēi jiǔ zhǎng jīng shén	刘禹锡《酬乐天扬州初逢席上见赠》	人生哲理
243	莫道桑榆晚，为霞尚满天	mò dào sāng yú wǎn ， wéi xiá shàng mǎn tiān	刘禹锡《酬乐天咏老见示》	人生哲理
244	晴空一鹤排云上，便引诗情到碧霄	qíng kōng yī hè pái yún shàng ， biàn yǐn shī qíng dào bì xiāo	刘禹锡《秋词》	人生哲理
245	自古逢秋悲寂寥，我言秋日胜春朝	zì gǔ féng qiū bēi jì liáo ， wǒ yán qiū rì shèng chūn zhāo	刘禹锡《秋词》	人生哲理
246	千淘万漉虽辛苦，吹尽狂沙始到金	qiān táo wàn lù suī xīn kǔ ， chuī jìn kuáng shā shǐ dào jīn	刘禹锡《浪淘沙》	人生哲理
247	时人不识凌云木，直待凌云始道高	shí rén bù shí líng yún mù ， zhí dài líng yún shǐ dào gāo	杜荀鹤《小松》	人生哲理
248	自小刺头深草里，而今渐觉出蓬蒿	zì xiǎo cì tóu shēn cǎo lǐ ， ér jīn jiàn jué chū péng hāo	杜荀鹤《小松》	人生哲理
249	读书破万卷，下笔如有神	dú shū pò wàn juàn ， xià bǐ rú yǒu shén	杜甫《奉赠韦左丞丈二十二韵》	人生哲理
250	文章千古事，得失寸心知	wén zhāng qiān gǔ shì ， dé shī cùn xīn zhī	杜甫《偶题》	人生哲理
251	尔曹身与名俱灭，不废江河万古流	ěr cáo shēn yǔ míng jù miè ， bù fèi jiāng hé wàn gǔ liú	杜甫《戏为六绝句》	人生哲理
252	王杨卢骆当时体，轻薄为文哂未休	wáng yáng lú luò dāng shí tǐ ， qīng bó wéi wén shěn wèi xiū	杜甫《戏为六绝句》	人生哲理
253	黑发不知勤学早，白首方悔读书迟	hēi fà bù zhī qín xué zǎo ， bái shǒu fāng huǐ dú shū chí	颜真卿《劝学》	人生哲理
254	三更灯火五更鸡，正是男儿读书时	sān gēng dēng huǒ wǔ gēng jī ， zhèng shì nán ér dú shū shí	颜真卿《劝学》	人生哲理
255	花开堪折直须折，莫待无花空折枝	huā kāi kān zhé zhí xū zhé ， mò dài wú huā kōng zhé zhī	杜秋娘《金缕衣》	人生哲理
256	劝君莫惜金缕衣，劝君惜取少年时	quàn jūn mò xī jīn lǚ yī ， quàn jūn xī qǔ shào nián shí	杜秋娘《金缕衣》	人生哲理
257	夕阳无限好，只是近黄昏	xī yáng wú xiàn hǎo ， zhǐ shì jìn huáng hūn	李商隐《登乐游原》	人生哲理
258	向晚意不适，驱车登古原	xiàng wǎn yì bù shì ， qū chē dēng gǔ yuán	李商隐《登乐游原》	人生哲理
259	居高声自远，非是藉秋风	jū gāo shēng zì yuǎn ， fēi shì jiè qiū fēng	虞世南《蝉》	人生哲理
260	垂緌饮清露，流响出疏桐	chuí ruí yǐn qīng lù ， liú xiǎng chū shū tóng	虞世南《蝉》	人生哲理
261	疾风知劲草，板荡识诚臣	jí fēng zhī jìng cǎo ， bǎn dàng shí chéng chén	李世民《赐萧瑀》	人生哲理
262	大鹏一日同风起，扶摇直上九万里	dà péng yī rì tóng fēng qǐ ， fú yáo zhí shàng jiǔ wàn lǐ	李白《上李邕》	人生哲理
263	碧玉妆成一树高，万条垂下绿丝绦	bì yù zhuāng chéng yī shù gāo ， wàn tiáo chuí xià lǜ sī tāo	贺知章《咏柳》	四季时令
264	不知细叶谁裁出，二月春风似剪刀	bù zhī xì yè shuí cái chū ， èr yuè chūn fēng sì jiǎn dāo	贺知章《咏柳》	四季时令
265	天街小雨润如酥，草色遥看近却无	tiān jiē xiǎo yǔ rùn rú sū ， cǎo sè yáo kàn jìn què wú	韩愈《早春呈水部张十八员外》	四季时令
266	最是一年春好处，绝胜烟柳满皇都	zuì shì yī nián chūn hǎo chù ， jué shèng yān liǔ mǎn huáng dū	韩愈《早春呈水部张十八员外》	四季时令
267	几处早莺争暖树，谁家新燕啄春泥	jǐ chù zǎo yīng zhēng nuǎn shù ， shuí jiā xīn yàn zhuó chūn ní	白居易《钱塘湖春行》	四季时令
268	乱花渐欲迷人眼，浅草才能没马蹄	luàn huā jiàn yù mí rén yǎn ， qiǎn cǎo cái néng mò mǎ tí	白居易《钱塘湖春行》	四季时令
269	最爱湖东行不足，绿杨阴里白沙堤	zuì ài hú dōng xíng bù zú ， lǜ yáng yīn lǐ bái shā dī	白居易《钱塘湖春行》	四季时令
270	孤山寺北贾亭西，水面初平云脚低	gū shān sì běi jiǎ tíng xī ， shuǐ miàn chū píng yún jiǎo dī	白居易《钱塘湖春行》	四季时令
271	清明时节雨纷纷，路上行人欲断魂	qīng míng shí jié yǔ fēn fēn ， lù shàng xíng rén yù duàn hún	杜牧《清明》	四季时令
272	借问酒家何处有，牧童遥指杏花村	jiè wèn jiǔ jiā hé chù yǒu ， mù tóng yáo zhǐ xìng huā cūn	杜牧《清明》	四季时令
273	人间四月芳菲尽，山寺桃花始盛开	rén jiān sì yuè fāng fēi jìn ， shān sì táo huā shǐ shèng kāi	白居易《大林寺桃花》	四季时令
274	长恨春归无觅处，不知转入此中来	cháng hèn chūn guī wú mì chù ， bù zhī zhuǎn rù cǐ zhōng lái	白居易《大林寺桃花》	四季时令
275	绿树阴浓夏日长，楼台倒影入池塘	lǜ shù yīn nóng xià rì cháng ， lóu tái dào yǐng rù chí táng	高骈《山亭夏日》	四季时令
276	水晶帘动微风起，满架蔷薇一院香	shuǐ jīng lián dòng wēi fēng qǐ ， mǎn jià qiáng wēi yī yuàn xiāng	高骈《山亭夏日》	四季时令
277	漠漠水田飞白鹭，阴阴夏木啭黄鹂	mò mò shuǐ tián fēi bái lù ， yīn yīn xià mù zhuàn huáng lí	王维《积雨辋川庄作》	四季时令
278	山中习静观朝槿，松下清斋折露葵	shān zhōng xí jìng guān zhāo jǐn ， sōng xià qīng zhāi zhé lù kuí	王维《积雨辋川庄作》	四季时令
279	停车坐爱枫林晚，霜叶红于二月花	tíng chē zuò ài fēng lín wǎn ， shuāng yè hóng yú èr yuè huā	杜牧《山行》	四季时令
280	远上寒山石径斜，白云生处有人家	yuǎn shàng hán shān shí jìng xié ， bái yún shēng chù yǒu rén jiā	杜牧《山行》	四季时令
281	银烛秋光冷画屏，轻罗小扇扑流萤	yín zhú qiū guāng lěng huà píng ， qīng luó xiǎo shàn pū liú yíng	杜牧《秋夕》	四季时令
282	天阶夜色凉如水，卧看牵牛织女星	tiān jiē yè sè liáng rú shuǐ ， wò kàn qiān niú zhī nǚ xīng	杜牧《秋夕》	四季时令
283	月落乌啼霜满天，江枫渔火对愁眠	yuè luò wū tí shuāng mǎn tiān ， jiāng fēng yú huǒ duì chóu mián	张继《枫桥夜泊》	四季时令
284	姑苏城外寒山寺，夜半钟声到客船	gū sū chéng wài hán shān sì ， yè bàn zhōng shēng dào kè chuán	张继《枫桥夜泊》	四季时令
285	树树皆秋色，山山唯落晖	shù shù jiē qiū sè ， shān shān wéi luò huī	王绩《野望》	四季时令
286	东皋薄暮望，徙倚欲何依	dōng gāo bó mù wàng ， xǐ yǐ yù hé yī	王绩《野望》	四季时令
287	千山鸟飞绝，万径人踪灭	qiān shān niǎo fēi jué ， wàn jìng rén zōng miè	柳宗元《江雪》	四季时令
288	孤舟蓑笠翁，独钓寒江雪	gū zhōu suō lì wēng ， dú diào hán jiāng xuě	柳宗元《江雪》	四季时令
289	柴门闻犬吠，风雪夜归人	chái mén wén quǎn fèi ， fēng xuě yè guī rén	刘长卿《逢雪宿芙蓉山主人》	四季时令
290	日暮苍山远，天寒白屋贫	rì mù cāng shān yuǎn ， tiān hán bái wū pín	刘长卿《逢雪宿芙蓉山主人》	四季时令
291	燕山雪花大如席，片片吹落轩辕台	yān shān xuě huā dà rú xí ， piàn piàn chuī luò xuān yuán tái	李白《北风行》	四季时令
292	黄河捧土尚可塞，北风雨雪恨难裁	huáng hé pěng tǔ shàng kě sāi ， běi fēng yǔ xuě hèn nán cái	李白《北风行》	四季时令
293	新年都未有芳华，二月初惊见草芽	xīn nián dōu wèi yǒu fāng huá ， èr yuè chū jīng jiàn cǎo yá	韩愈《春雪》	四季时令
294	白雪却嫌春色晚，故穿庭树作飞花	bái xuě què xián chūn sè wǎn ， gù chuān tíng shù zuò fēi huā	韩愈《春雪》	四季时令
295	杨花榆荚无才思，惟解漫天作雪飞	yáng huā yú jiá wú cái sī ， wéi jiě màn tiān zuò xuě fēi	韩愈《晚春》	四季时令
296	草树知春不久归，百般红紫斗芳菲	cǎo shù zhī chūn bù jiǔ guī ， bǎi bān hóng zǐ dòu fāng fēi	韩愈《晚春》	四季时令
297	待到秋来九月八，我花开后百花杀	dài dào qiū lái jiǔ yuè bā ， wǒ huā kāi hòu bǎi huā shā	黄巢《不第后赋菊》	四季时令
298	冲天香阵透长安，满城尽带黄金甲	chōng tiān xiāng zhèn tòu cháng ān ， mǎn chéng jìn dài huáng jīn jiǎ	黄巢《不第后赋菊》	四季时令
299	春城无处不飞花，寒食东风御柳斜	chūn chéng wú chù bù fēi huā ， hán shí dōng fēng yù liǔ xié	韩翃《寒食》	四季时令
300	日暮汉宫传蜡烛，轻烟散入五侯家	rì mù hàn gōng chuán là zhú ， qīng yān sàn rù wǔ hóu jiā	韩翃《寒食》	四季时令
